date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Active_Cases
03-07-2020,7,Ecuador,13.0,0.0,0.0,0.0,0.0,0.0,13.0
03-08-2020,8,Ecuador,14.0,1.0,0.0,0.0,0.0,0.0,14.0
03-09-2020,9,Ecuador,15.0,1.0,0.0,0.0,0.0,0.0,15.0
03-10-2020,10,Ecuador,15.0,0.0,0.0,0.0,0.0,0.0,15.0
03-11-2020,11,Ecuador,17.0,2.0,0.0,0.0,0.0,0.0,17.0
03-12-2020,12,Ecuador,17.0,0.0,0.0,0.0,0.0,0.0,17.0
03-13-2020,13,Ecuador,17.0,0.0,0.0,0.0,0.0,0.0,17.0
03-14-2020,14,Ecuador,28.0,11.0,2.0,2.0,0.0,0.0,26.0
03-15-2020,15,Ecuador,28.0,0.0,2.0,0.0,0.0,0.0,26.0
03-16-2020,16,Ecuador,37.0,9.0,2.0,0.0,0.0,0.0,35.0
03-17-2020,17,Ecuador,58.0,21.0,2.0,0.0,0.0,0.0,56.0
03-18-2020,18,Ecuador,111.0,53.0,2.0,0.0,0.0,0.0,109.0
03-19-2020,19,Ecuador,199.0,88.0,3.0,1.0,0.0,0.0,196.0
03-20-2020,20,Ecuador,367.0,168.0,5.0,2.0,0.0,0.0,362.0
03-21-2020,21,Ecuador,506.0,139.0,7.0,2.0,3.0,3.0,496.0
03-22-2020,22,Ecuador,789.0,283.0,14.0,7.0,3.0,0.0,772.0
03-23-2020,23,Ecuador,981.0,192.0,18.0,4.0,3.0,0.0,960.0
03-24-2020,24,Ecuador,1082.0,101.0,27.0,9.0,3.0,0.0,1052.0
03-25-2020,25,Ecuador,1173.0,91.0,28.0,1.0,3.0,0.0,1142.0
03-26-2020,26,Ecuador,1403.0,230.0,34.0,6.0,3.0,0.0,1366.0
03-27-2020,27,Ecuador,1595.0,192.0,36.0,2.0,3.0,0.0,1556.0
03-28-2020,28,Ecuador,1823.0,228.0,48.0,12.0,3.0,0.0,1772.0
02-14-2020,1,Egypt,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-15-2020,2,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-16-2020,3,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-17-2020,4,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-18-2020,5,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-19-2020,6,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-20-2020,7,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-21-2020,8,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-22-2020,9,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-23-2020,10,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-24-2020,11,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-25-2020,12,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-26-2020,13,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-27-2020,14,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-28-2020,15,Egypt,1.0,0.0,0.0,0.0,1.0,1.0,0.0
02-29-2020,16,Egypt,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-01-2020,17,Egypt,2.0,1.0,0.0,0.0,1.0,0.0,1.0
03-02-2020,18,Egypt,2.0,0.0,0.0,0.0,1.0,0.0,1.0
03-03-2020,19,Egypt,2.0,0.0,0.0,0.0,1.0,0.0,1.0
03-04-2020,20,Egypt,2.0,0.0,0.0,0.0,1.0,0.0,1.0
03-05-2020,21,Egypt,3.0,1.0,0.0,0.0,1.0,0.0,2.0
03-06-2020,22,Egypt,15.0,12.0,0.0,0.0,1.0,0.0,14.0
03-07-2020,23,Egypt,15.0,0.0,0.0,0.0,1.0,0.0,14.0
03-08-2020,24,Egypt,49.0,34.0,1.0,1.0,1.0,0.0,47.0
03-09-2020,25,Egypt,55.0,6.0,1.0,0.0,12.0,11.0,42.0
03-10-2020,26,Egypt,59.0,4.0,1.0,0.0,1.0,0.0,57.0
03-11-2020,27,Egypt,60.0,1.0,1.0,0.0,27.0,26.0,32.0
03-12-2020,28,Egypt,67.0,7.0,1.0,0.0,27.0,0.0,39.0
03-13-2020,29,Egypt,80.0,13.0,2.0,1.0,27.0,0.0,51.0
03-14-2020,30,Egypt,109.0,29.0,2.0,0.0,27.0,0.0,80.0
03-15-2020,31,Egypt,110.0,1.0,2.0,0.0,21.0,0.0,87.0
03-16-2020,32,Egypt,150.0,40.0,2.0,0.0,27.0,6.0,121.0
03-17-2020,33,Egypt,196.0,46.0,4.0,2.0,32.0,5.0,160.0
03-18-2020,34,Egypt,196.0,0.0,6.0,2.0,32.0,0.0,158.0
03-19-2020,35,Egypt,256.0,60.0,6.0,0.0,32.0,0.0,218.0
03-20-2020,36,Egypt,285.0,29.0,8.0,2.0,39.0,7.0,238.0
03-21-2020,37,Egypt,294.0,9.0,10.0,2.0,41.0,2.0,243.0
03-22-2020,38,Egypt,327.0,33.0,14.0,4.0,56.0,15.0,257.0
03-23-2020,39,Egypt,366.0,39.0,19.0,5.0,68.0,12.0,279.0
03-24-2020,40,Egypt,402.0,36.0,20.0,1.0,80.0,12.0,302.0
03-25-2020,41,Egypt,456.0,54.0,21.0,1.0,95.0,15.0,340.0
03-26-2020,42,Egypt,495.0,39.0,24.0,3.0,102.0,7.0,369.0
03-27-2020,43,Egypt,536.0,41.0,30.0,6.0,116.0,14.0,390.0
03-28-2020,44,Egypt,576.0,40.0,36.0,6.0,121.0,5.0,419.0
03-19-2020,1,El Salvador,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-20-2020,2,El Salvador,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-21-2020,3,El Salvador,3.0,2.0,0.0,0.0,0.0,0.0,3.0
03-22-2020,4,El Salvador,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-23-2020,5,El Salvador,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-24-2020,6,El Salvador,5.0,2.0,0.0,0.0,0.0,0.0,5.0
03-25-2020,7,El Salvador,9.0,4.0,0.0,0.0,0.0,0.0,9.0
03-26-2020,8,El Salvador,13.0,4.0,0.0,0.0,0.0,0.0,13.0
03-27-2020,9,El Salvador,13.0,0.0,0.0,0.0,0.0,0.0,13.0
03-28-2020,10,El Salvador,19.0,6.0,0.0,0.0,0.0,0.0,19.0
03-15-2020,1,Equatorial Guinea,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-16-2020,2,Equatorial Guinea,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,3,Equatorial Guinea,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,4,Equatorial Guinea,4.0,3.0,0.0,0.0,0.0,0.0,4.0
03-19-2020,5,Equatorial Guinea,6.0,2.0,0.0,0.0,0.0,0.0,6.0
03-20-2020,6,Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-21-2020,7,Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-22-2020,8,Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-23-2020,9,Equatorial Guinea,9.0,3.0,0.0,0.0,0.0,0.0,9.0
03-24-2020,10,Equatorial Guinea,9.0,0.0,0.0,0.0,0.0,0.0,9.0
03-25-2020,11,Equatorial Guinea,9.0,0.0,0.0,0.0,0.0,0.0,9.0
03-26-2020,12,Equatorial Guinea,12.0,3.0,0.0,0.0,0.0,0.0,12.0
03-27-2020,13,Equatorial Guinea,12.0,0.0,0.0,0.0,0.0,0.0,12.0
03-28-2020,14,Equatorial Guinea,12.0,0.0,0.0,0.0,0.0,0.0,12.0
03-21-2020,1,Eritrea,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-22-2020,2,Eritrea,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-23-2020,3,Eritrea,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-24-2020,4,Eritrea,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-25-2020,5,Eritrea,4.0,3.0,0.0,0.0,0.0,0.0,4.0
03-26-2020,6,Eritrea,6.0,2.0,0.0,0.0,0.0,0.0,6.0
03-27-2020,7,Eritrea,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-28-2020,8,Eritrea,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-27-2020,1,Estonia,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-28-2020,2,Estonia,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-29-2020,3,Estonia,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-01-2020,4,Estonia,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-02-2020,5,Estonia,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-03-2020,6,Estonia,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-04-2020,7,Estonia,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-05-2020,8,Estonia,3.0,1.0,0.0,0.0,0.0,0.0,3.0
03-06-2020,9,Estonia,10.0,7.0,0.0,0.0,0.0,0.0,10.0
03-07-2020,10,Estonia,10.0,0.0,0.0,0.0,0.0,0.0,10.0
03-08-2020,11,Estonia,10.0,0.0,0.0,0.0,0.0,0.0,10.0
03-09-2020,12,Estonia,10.0,0.0,0.0,0.0,0.0,0.0,10.0
03-10-2020,13,Estonia,12.0,2.0,0.0,0.0,0.0,0.0,12.0
03-11-2020,14,Estonia,16.0,4.0,0.0,0.0,0.0,0.0,16.0
03-12-2020,15,Estonia,16.0,0.0,0.0,0.0,0.0,0.0,16.0
03-13-2020,16,Estonia,79.0,63.0,0.0,0.0,0.0,0.0,79.0
03-14-2020,17,Estonia,115.0,36.0,0.0,0.0,0.0,0.0,115.0
03-15-2020,18,Estonia,171.0,56.0,0.0,0.0,1.0,1.0,170.0
03-16-2020,19,Estonia,205.0,34.0,0.0,0.0,1.0,0.0,204.0
03-17-2020,20,Estonia,225.0,20.0,0.0,0.0,1.0,0.0,224.0
03-18-2020,21,Estonia,258.0,33.0,0.0,0.0,1.0,0.0,257.0
03-19-2020,22,Estonia,267.0,9.0,0.0,0.0,1.0,0.0,266.0
03-20-2020,23,Estonia,283.0,16.0,0.0,0.0,1.0,0.0,282.0
03-21-2020,24,Estonia,306.0,23.0,0.0,0.0,1.0,0.0,305.0
03-22-2020,25,Estonia,326.0,20.0,0.0,0.0,2.0,1.0,324.0
03-23-2020,26,Estonia,352.0,26.0,0.0,0.0,4.0,2.0,348.0
03-24-2020,27,Estonia,369.0,17.0,0.0,0.0,7.0,3.0,362.0
03-25-2020,28,Estonia,404.0,35.0,1.0,1.0,8.0,1.0,395.0
03-26-2020,29,Estonia,538.0,134.0,1.0,0.0,8.0,0.0,529.0
03-27-2020,30,Estonia,575.0,37.0,1.0,0.0,11.0,3.0,563.0
03-28-2020,31,Estonia,645.0,70.0,1.0,0.0,20.0,9.0,624.0
03-14-2020,1,Eswatini,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-15-2020,2,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-16-2020,3,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,4,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,5,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-19-2020,6,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-20-2020,7,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-21-2020,8,Eswatini,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-22-2020,9,Eswatini,4.0,3.0,0.0,0.0,0.0,0.0,4.0
03-23-2020,10,Eswatini,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-24-2020,11,Eswatini,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-25-2020,12,Eswatini,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-26-2020,13,Eswatini,6.0,2.0,0.0,0.0,0.0,0.0,6.0
03-27-2020,14,Eswatini,9.0,3.0,0.0,0.0,0.0,0.0,9.0
03-28-2020,15,Eswatini,9.0,0.0,0.0,0.0,0.0,0.0,9.0
03-13-2020,1,Ethiopia,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-14-2020,2,Ethiopia,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-15-2020,3,Ethiopia,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-16-2020,4,Ethiopia,5.0,4.0,0.0,0.0,0.0,0.0,5.0
03-17-2020,5,Ethiopia,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-18-2020,6,Ethiopia,6.0,1.0,0.0,0.0,0.0,0.0,6.0
03-19-2020,7,Ethiopia,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-20-2020,8,Ethiopia,9.0,3.0,0.0,0.0,0.0,0.0,9.0
03-21-2020,9,Ethiopia,9.0,0.0,0.0,0.0,0.0,0.0,9.0
03-22-2020,10,Ethiopia,11.0,2.0,0.0,0.0,4.0,4.0,7.0
03-23-2020,11,Ethiopia,11.0,0.0,0.0,0.0,0.0,0.0,11.0
03-24-2020,12,Ethiopia,12.0,1.0,0.0,0.0,0.0,0.0,12.0
03-25-2020,13,Ethiopia,12.0,0.0,0.0,0.0,0.0,0.0,12.0
03-26-2020,14,Ethiopia,12.0,0.0,0.0,0.0,0.0,0.0,12.0
03-27-2020,15,Ethiopia,16.0,4.0,0.0,0.0,0.0,0.0,16.0
03-28-2020,16,Ethiopia,16.0,0.0,0.0,0.0,1.0,1.0,15.0
03-04-2020,1,Faroe Islands,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-05-2020,2,Faroe Islands,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-06-2020,3,Faroe Islands,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-07-2020,4,Faroe Islands,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-08-2020,5,Faroe Islands,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-09-2020,6,Faroe Islands,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-10-2020,7,Faroe Islands,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-19-2020,1,Fiji,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-20-2020,2,Fiji,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-21-2020,3,Fiji,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-22-2020,4,Fiji,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-23-2020,5,Fiji,3.0,1.0,0.0,0.0,0.0,0.0,3.0
03-24-2020,6,Fiji,4.0,1.0,0.0,0.0,0.0,0.0,4.0
03-25-2020,7,Fiji,5.0,1.0,0.0,0.0,0.0,0.0,5.0
03-26-2020,8,Fiji,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-27-2020,9,Fiji,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-28-2020,10,Fiji,5.0,0.0,0.0,0.0,0.0,0.0,5.0
01-29-2020,1,Finland,1.0,1.0,0.0,0.0,0.0,0.0,1.0
01-30-2020,2,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
01-31-2020,3,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-01-2020,4,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-02-2020,5,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-03-2020,6,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-04-2020,7,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-05-2020,8,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-06-2020,9,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-07-2020,10,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2020,11,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-09-2020,12,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-10-2020,13,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-11-2020,14,Finland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-12-2020,15,Finland,1.0,0.0,0.0,0.0,1.0,1.0,0.0
02-13-2020,16,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-14-2020,17,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-15-2020,18,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-16-2020,19,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-17-2020,20,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-18-2020,21,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-19-2020,22,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-20-2020,23,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-21-2020,24,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-22-2020,25,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-23-2020,26,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-24-2020,27,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-25-2020,28,Finland,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-26-2020,29,Finland,2.0,1.0,0.0,0.0,1.0,0.0,1.0
02-27-2020,30,Finland,2.0,0.0,0.0,0.0,1.0,0.0,1.0
02-28-2020,31,Finland,2.0,0.0,0.0,0.0,1.0,0.0,1.0
02-29-2020,32,Finland,3.0,1.0,0.0,0.0,1.0,0.0,2.0
03-01-2020,33,Finland,6.0,3.0,0.0,0.0,1.0,0.0,5.0
03-02-2020,34,Finland,6.0,0.0,0.0,0.0,1.0,0.0,5.0
03-03-2020,35,Finland,6.0,0.0,0.0,0.0,1.0,0.0,5.0
03-04-2020,36,Finland,6.0,0.0,0.0,0.0,1.0,0.0,5.0
03-05-2020,37,Finland,12.0,6.0,0.0,0.0,1.0,0.0,11.0
03-06-2020,38,Finland,15.0,3.0,0.0,0.0,1.0,0.0,14.0
03-07-2020,39,Finland,15.0,0.0,0.0,0.0,1.0,0.0,14.0
03-08-2020,40,Finland,23.0,8.0,0.0,0.0,1.0,0.0,22.0
03-09-2020,41,Finland,30.0,7.0,0.0,0.0,1.0,0.0,29.0
03-10-2020,42,Finland,40.0,10.0,0.0,0.0,1.0,0.0,39.0
03-11-2020,43,Finland,59.0,19.0,0.0,0.0,1.0,0.0,58.0
03-12-2020,44,Finland,59.0,0.0,0.0,0.0,1.0,0.0,58.0
03-13-2020,45,Finland,155.0,96.0,0.0,0.0,1.0,0.0,154.0
03-14-2020,46,Finland,225.0,70.0,0.0,0.0,1.0,0.0,224.0
03-15-2020,47,Finland,244.0,19.0,0.0,0.0,10.0,9.0,234.0
03-16-2020,48,Finland,277.0,33.0,0.0,0.0,10.0,0.0,267.0
03-17-2020,49,Finland,321.0,44.0,0.0,0.0,10.0,0.0,311.0
03-18-2020,50,Finland,336.0,15.0,0.0,0.0,10.0,0.0,326.0
03-19-2020,51,Finland,400.0,64.0,0.0,0.0,10.0,0.0,390.0
03-20-2020,52,Finland,450.0,50.0,0.0,0.0,10.0,0.0,440.0
03-21-2020,53,Finland,523.0,73.0,1.0,1.0,10.0,0.0,512.0
03-22-2020,54,Finland,626.0,103.0,1.0,0.0,10.0,0.0,615.0
03-23-2020,55,Finland,700.0,74.0,1.0,0.0,10.0,0.0,689.0
03-24-2020,56,Finland,792.0,92.0,1.0,0.0,10.0,0.0,781.0
03-25-2020,57,Finland,880.0,88.0,3.0,2.0,10.0,0.0,867.0
03-26-2020,58,Finland,958.0,78.0,5.0,2.0,10.0,0.0,943.0
03-27-2020,59,Finland,1041.0,83.0,7.0,2.0,10.0,0.0,1024.0
03-28-2020,60,Finland,1167.0,126.0,9.0,2.0,10.0,0.0,1148.0
01-24-2020,1,France,2.0,2.0,0.0,0.0,0.0,0.0,2.0
01-25-2020,2,France,3.0,1.0,0.0,0.0,0.0,0.0,3.0
01-26-2020,3,France,3.0,0.0,0.0,0.0,0.0,0.0,3.0
01-27-2020,4,France,3.0,0.0,0.0,0.0,0.0,0.0,3.0
01-28-2020,5,France,4.0,1.0,0.0,0.0,0.0,0.0,4.0
01-29-2020,6,France,5.0,1.0,0.0,0.0,0.0,0.0,5.0
01-30-2020,7,France,5.0,0.0,0.0,0.0,0.0,0.0,5.0
01-31-2020,8,France,5.0,0.0,0.0,0.0,0.0,0.0,5.0
02-01-2020,9,France,6.0,1.0,0.0,0.0,0.0,0.0,6.0
02-02-2020,10,France,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-03-2020,11,France,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-04-2020,12,France,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-05-2020,13,France,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-06-2020,14,France,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-07-2020,15,France,6.0,0.0,0.0,0.0,0.0,0.0,6.0
02-08-2020,16,France,11.0,5.0,0.0,0.0,0.0,0.0,11.0
02-09-2020,17,France,11.0,0.0,0.0,0.0,0.0,0.0,11.0
02-10-2020,18,France,11.0,0.0,0.0,0.0,0.0,0.0,11.0
02-11-2020,19,France,11.0,0.0,0.0,0.0,0.0,0.0,11.0
02-12-2020,20,France,11.0,0.0,0.0,0.0,2.0,2.0,9.0
02-13-2020,21,France,11.0,0.0,0.0,0.0,2.0,0.0,9.0
02-14-2020,22,France,11.0,0.0,0.0,0.0,2.0,0.0,9.0
02-15-2020,23,France,12.0,1.0,1.0,1.0,4.0,2.0,7.0
02-16-2020,24,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-17-2020,25,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-18-2020,26,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-19-2020,27,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-20-2020,28,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-21-2020,29,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-22-2020,30,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-23-2020,31,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-24-2020,32,France,12.0,0.0,1.0,0.0,4.0,0.0,7.0
02-25-2020,33,France,14.0,2.0,1.0,0.0,11.0,7.0,2.0
02-26-2020,34,France,18.0,4.0,2.0,1.0,11.0,0.0,5.0
02-27-2020,35,France,38.0,20.0,2.0,0.0,11.0,0.0,25.0
02-28-2020,36,France,57.0,19.0,2.0,0.0,11.0,0.0,44.0
02-29-2020,37,France,100.0,43.0,2.0,0.0,12.0,1.0,86.0
03-01-2020,38,France,130.0,30.0,2.0,0.0,12.0,0.0,116.0
03-02-2020,39,France,191.0,61.0,3.0,1.0,12.0,0.0,176.0
03-03-2020,40,France,204.0,13.0,4.0,1.0,12.0,0.0,188.0
03-04-2020,41,France,285.0,81.0,4.0,0.0,12.0,0.0,269.0
03-05-2020,42,France,377.0,92.0,6.0,2.0,12.0,0.0,359.0
03-06-2020,43,France,653.0,276.0,9.0,3.0,12.0,0.0,632.0
03-07-2020,44,France,949.0,296.0,11.0,2.0,12.0,0.0,926.0
03-08-2020,45,France,1126.0,177.0,19.0,8.0,12.0,0.0,1095.0
03-09-2020,46,France,1209.0,83.0,19.0,0.0,12.0,0.0,1178.0
03-10-2020,47,France,1784.0,575.0,33.0,14.0,12.0,0.0,1739.0
03-11-2020,48,France,2284.0,500.0,48.0,15.0,12.0,0.0,2224.0
03-12-2020,49,France,2284.0,0.0,48.0,0.0,12.0,0.0,2224.0
03-13-2020,50,France,3667.0,1383.0,79.0,31.0,12.0,0.0,3576.0
03-14-2020,51,France,4480.0,813.0,91.0,12.0,12.0,0.0,4377.0
03-15-2020,52,France,4513.0,33.0,91.0,0.0,12.0,0.0,4410.0
03-16-2020,53,France,6650.0,2137.0,148.0,57.0,12.0,0.0,6490.0
03-17-2020,54,France,7683.0,1033.0,148.0,0.0,12.0,0.0,7523.0
03-18-2020,55,France,9052.0,1369.0,148.0,0.0,12.0,0.0,8892.0
03-19-2020,56,France,10886.0,1834.0,243.0,95.0,12.0,0.0,10631.0
03-20-2020,57,France,12632.0,1746.0,450.0,207.0,12.0,0.0,12170.0
03-21-2020,58,France,14308.0,1676.0,562.0,112.0,12.0,0.0,13734.0
03-22-2020,59,France,16044.0,1736.0,674.0,112.0,2200.0,2188.0,13170.0
03-23-2020,60,France,20123.0,4079.0,862.0,188.0,2207.0,7.0,17054.0
03-24-2020,61,France,22622.0,2499.0,1102.0,240.0,3288.0,1081.0,18232.0
03-25-2020,62,France,25600.0,2978.0,1333.0,231.0,3907.0,619.0,20360.0
03-26-2020,63,France,29551.0,3951.0,1698.0,365.0,4955.0,1048.0,22898.0
03-27-2020,64,France,33402.0,3851.0,1997.0,299.0,5707.0,752.0,25698.0
03-28-2020,65,France,38105.0,4703.0,2317.0,320.0,5724.0,17.0,30064.0
03-07-2020,1,French Guiana,5.0,5.0,0.0,0.0,0.0,0.0,5.0
03-08-2020,2,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-09-2020,3,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-10-2020,4,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-11-2020,5,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-12-2020,6,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-13-2020,7,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-14-2020,8,French Guiana,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-16-2020,9,French Guiana,11.0,6.0,0.0,0.0,0.0,0.0,11.0
03-17-2020,10,French Guiana,11.0,0.0,0.0,0.0,0.0,0.0,11.0
03-18-2020,11,French Guiana,11.0,0.0,0.0,0.0,0.0,0.0,11.0
03-19-2020,12,French Guiana,11.0,0.0,0.0,0.0,0.0,0.0,11.0
03-20-2020,13,French Guiana,15.0,4.0,0.0,0.0,0.0,0.0,15.0
03-21-2020,14,French Guiana,18.0,3.0,0.0,0.0,6.0,6.0,12.0
03-22-2020,15,French Guiana,18.0,0.0,0.0,0.0,6.0,0.0,12.0
03-14-2020,1,Gabon,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-15-2020,2,Gabon,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-16-2020,3,Gabon,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,4,Gabon,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,5,Gabon,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-19-2020,6,Gabon,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-20-2020,7,Gabon,3.0,2.0,1.0,1.0,0.0,0.0,2.0
03-21-2020,8,Gabon,4.0,1.0,1.0,0.0,0.0,0.0,3.0
03-22-2020,9,Gabon,5.0,1.0,1.0,0.0,0.0,0.0,4.0
03-23-2020,10,Gabon,5.0,0.0,1.0,0.0,0.0,0.0,4.0
03-24-2020,11,Gabon,6.0,1.0,1.0,0.0,0.0,0.0,5.0
03-25-2020,12,Gabon,6.0,0.0,1.0,0.0,0.0,0.0,5.0
03-26-2020,13,Gabon,7.0,1.0,1.0,0.0,0.0,0.0,6.0
03-27-2020,14,Gabon,7.0,0.0,1.0,0.0,0.0,0.0,6.0
