date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Latitude,Longitude,Active_Cases,Area,Population,Population Density,"Confirmed per 500,000 km2",Confirmed per million population,Happiness Index Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,GDP/Capita
02-14-2020,24,Hong Kong,56,3,1,0,1,0,0,0,54,1106,7500700,6781.826401,50.63291139,7.465969843,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-15-2020,25,Hong Kong,56,0,1,0,1,0,0,0,54,1106,7500700,6781.826401,50.63291139,7.465969843,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-13-2020,23,Hong Kong,53,3,1,0,1,0,0,0,51,1106,7500700,6781.826401,47.920434,7.066007173,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-12-2020,22,Hong Kong,50,1,1,0,1,1,0,0,48,1106,7500700,6781.826401,45.2079566,6.666044503,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-11-2020,21,Hong Kong,49,11,1,0,0,0,0,0,48,1106,7500700,6781.826401,44.30379747,6.532723612,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-10-2020,20,Hong Kong,38,9,1,0,0,0,0,0,37,1106,7500700,6781.826401,34.35804702,5.066193822,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-09-2020,19,Hong Kong,29,3,1,0,0,0,0,0,28,1106,7500700,6781.826401,26.22061483,3.866305811,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-08-2020,18,Hong Kong,26,1,1,0,0,0,0,0,25,1106,7500700,6781.826401,23.50813743,3.466343141,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-07-2020,17,Hong Kong,25,1,1,0,0,0,0,0,24,1106,7500700,6781.826401,22.6039783,3.333022251,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-06-2020,16,Hong Kong,24,3,1,0,0,0,0,0,23,1106,7500700,6781.826401,21.69981917,3.199701361,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-05-2020,15,Hong Kong,21,4,1,0,0,0,0,0,20,1106,7500700,6781.826401,18.98734177,2.799738691,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-04-2020,14,Hong Kong,17,2,1,1,0,0,0,0,16,1106,7500700,6781.826401,15.37070524,2.266455131,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-02-2020,12,Hong Kong,15,2,0,0,0,0,0,0,15,1106,7500700,6781.826401,13.56238698,1.999813351,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-03-2020,13,Hong Kong,15,0,0,0,0,0,0,0,15,1106,7500700,6781.826401,13.56238698,1.999813351,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
02-01-2020,11,Hong Kong,13,1,0,0,0,0,0,0,13,1106,7500700,6781.826401,11.75406872,1.733171571,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-31-2020,10,Hong Kong,12,2,0,0,0,0,0,0,12,1106,7500700,6781.826401,10.84990958,1.599850681,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-29-2020,8,Hong Kong,10,2,0,0,0,0,0,0,10,1106,7500700,6781.826401,9.04159132,1.333208901,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-30-2020,9,Hong Kong,10,0,0,0,0,0,0,0,10,1106,7500700,6781.826401,9.04159132,1.333208901,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-26-2020,5,Hong Kong,8,3,0,0,0,0,0,0,8,1106,7500700,6781.826401,7.233273056,1.06656712,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-27-2020,6,Hong Kong,8,0,0,0,0,0,0,0,8,1106,7500700,6781.826401,7.233273056,1.06656712,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-28-2020,7,Hong Kong,8,0,0,0,0,0,0,0,8,1106,7500700,6781.826401,7.233273056,1.06656712,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-25-2020,4,Hong Kong,5,3,0,0,0,0,0,0,5,1106,7500700,6781.826401,4.52079566,0.66660445,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-23-2020,2,Hong Kong,2,0,0,0,0,0,0,0,2,1106,7500700,6781.826401,1.808318264,0.26664178,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-24-2020,3,Hong Kong,2,0,0,0,0,0,0,0,2,1106,7500700,6781.826401,1.808318264,0.26664178,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
01-22-2020,1,Hong Kong,0,0,0,0,0,0,0,0,0,1106,7500700,6781.826401,0,0,5.43,1.438,1.277,1.122,0.44,0.258,0.287,66528
03-22-2020,28,Kuwait,188,12,0,0,27,0,29.3117,47.4818,161,17818,4420110,248.0699293,10.55112807,42.53287814,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-21-2020,27,Kuwait,176,17,0,0,27,9,29.3117,47.4818,149,17818,4420110,248.0699293,9.877651813,39.81801358,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-20-2020,26,Kuwait,159,11,0,0,18,0,29.3117,47.4818,141,17818,4420110,248.0699293,8.923560444,35.97195545,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-19-2020,25,Kuwait,148,6,0,0,18,3,29.3117,47.4818,130,17818,4420110,248.0699293,8.306207206,33.4833296,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-18-2020,24,Kuwait,142,12,0,0,15,6,29.3117,47.4818,127,17818,4420110,248.0699293,7.969469076,32.12589732,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-17-2020,23,Kuwait,130,7,0,0,9,0,29.3117,47.4818,121,17818,4420110,248.0699293,7.295992816,29.41103276,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-16-2020,22,Kuwait,123,11,0,0,9,4,29.3117,47.4818,114,17818,4420110,248.0699293,6.903131665,27.82736176,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-15-2020,21,Kuwait,112,8,0,0,5,0,29.3117,47.4818,107,17818,4420110,248.0699293,6.285778426,25.33873591,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-14-2020,20,Kuwait,104,24,0,0,5,0,29.3117,47.4818,99,17818,4420110,248.0699293,5.836794253,23.52882621,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-12-2020,18,Kuwait,80,8,0,0,5,3,29.5,47.75,75,17818,4420110,248.0699293,4.489841733,18.09909708,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-13-2020,19,Kuwait,80,0,0,0,5,0,29.3117,47.4818,75,17818,4420110,248.0699293,4.489841733,18.09909708,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-11-2020,17,Kuwait,72,3,0,0,2,1,29.5,47.75,70,17818,4420110,248.0699293,4.04085756,16.28918737,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-10-2020,16,Kuwait,69,5,0,0,1,0,29.5,47.75,68,17818,4420110,248.0699293,3.872488495,15.61047123,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-08-2020,14,Kuwait,64,3,0,0,1,1,29.5,47.75,63,17818,4420110,248.0699293,3.591873386,14.47927767,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-09-2020,15,Kuwait,64,0,0,0,1,0,29.5,47.75,63,17818,4420110,248.0699293,3.591873386,14.47927767,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-07-2020,13,Kuwait,61,3,0,0,0,0,29.5,47.75,61,17818,4420110,248.0699293,3.423504321,13.80056152,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-05-2020,11,Kuwait,58,2,0,0,0,0,29.5,47.75,58,17818,4420110,248.0699293,3.255135256,13.12184538,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-06-2020,12,Kuwait,58,0,0,0,0,0,29.5,47.75,58,17818,4420110,248.0699293,3.255135256,13.12184538,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-02-2020,8,Kuwait,56,11,0,0,0,0,29.5,47.75,56,17818,4420110,248.0699293,3.142889213,12.66936796,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-03-2020,9,Kuwait,56,0,0,0,0,0,29.5,47.75,56,17818,4420110,248.0699293,3.142889213,12.66936796,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-04-2020,10,Kuwait,56,0,0,0,0,0,29.5,47.75,56,17818,4420110,248.0699293,3.142889213,12.66936796,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
02-28-2020,5,Kuwait,45,2,0,0,0,0,0,0,45,17818,4420110,248.0699293,2.525535975,10.18074211,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
02-29-2020,6,Kuwait,45,0,0,0,0,0,0,0,45,17818,4420110,248.0699293,2.525535975,10.18074211,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-01-2020,7,Kuwait,45,0,0,0,0,0,29.5,47.75,45,17818,4420110,248.0699293,2.525535975,10.18074211,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
02-27-2020,4,Kuwait,43,17,0,0,0,0,0,0,43,17818,4420110,248.0699293,2.413289932,9.728264681,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
02-26-2020,3,Kuwait,26,15,0,0,0,0,0,0,26,17818,4420110,248.0699293,1.459198563,5.882206551,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
02-25-2020,2,Kuwait,11,10,0,0,0,0,0,0,11,17818,4420110,248.0699293,0.617353238,2.488625849,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
02-24-2020,1,Kuwait,1,1,0,0,0,0,0,0,1,17818,4420110,248.0699293,0.056123022,0.226238714,6.011,1.05,1.409,0.828,0.557,0.359,0.028,66387
03-22-2020,27,Switzerland,7245,670,98,23,131,116,46.8182,8.2275,7016,41285,8586550,207.982318,175.4874652,843.7614642,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-21-2020,26,Switzerland,6575,1281,75,21,15,0,46.8182,8.2275,6485,41285,8586550,207.982318,159.2588107,765.7324537,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-20-2020,25,Switzerland,5294,1219,54,13,15,0,46.8182,8.2275,5225,41285,8586550,207.982318,128.2305922,616.5456441,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-19-2020,24,Switzerland,4075,1047,41,13,15,0,46.8182,8.2275,4019,41285,8586550,207.982318,98.70412983,474.5794295,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-18-2020,23,Switzerland,3028,328,28,1,15,11,46.8182,8.2275,2985,41285,8586550,207.982318,73.34382948,352.6445429,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-17-2020,22,Switzerland,2700,500,27,13,4,0,46.8182,8.2275,2669,41285,8586550,207.982318,65.39905535,314.4452661,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-15-2020,20,Switzerland,2200,841,14,1,4,0,46.8182,8.2275,2182,41285,8586550,207.982318,53.28811917,256.2146613,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-16-2020,21,Switzerland,2200,0,14,0,4,0,46.8182,8.2275,2182,41285,8586550,207.982318,53.28811917,256.2146613,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-14-2020,19,Switzerland,1359,220,13,2,4,0,46.8182,8.2275,1342,41285,8586550,207.982318,32.91752452,158.270784,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-13-2020,18,Switzerland,1139,487,11,7,4,0,46.8182,8.2275,1124,41285,8586550,207.982318,27.58871261,132.6493178,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-11-2020,16,Switzerland,652,161,4,1,4,1,46.8182,8.2275,644,41285,8586550,207.982318,15.79266077,75.93270871,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-12-2020,17,Switzerland,652,0,4,0,4,0,46.8182,8.2275,644,41285,8586550,207.982318,15.79266077,75.93270871,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-10-2020,15,Switzerland,491,117,3,1,3,0,46.8182,8.2275,485,41285,8586550,207.982318,11.89293932,57.18245395,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-09-2020,14,Switzerland,374,37,2,0,3,0,46.8182,8.2275,369,41285,8586550,207.982318,9.058980259,43.55649242,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-08-2020,13,Switzerland,337,69,2,1,3,0,46.8182,8.2275,332,41285,8586550,207.982318,8.162770982,39.24742766,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-07-2020,12,Switzerland,268,54,1,0,3,0,46.8182,8.2275,264,41285,8586550,207.982318,6.49146179,31.21160419,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-06-2020,11,Switzerland,214,100,1,0,3,0,46.8182,8.2275,210,41285,8586550,207.982318,5.183480683,24.92269887,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-05-2020,10,Switzerland,114,24,1,1,3,0,46.8182,8.2275,110,41285,8586550,207.982318,2.761293448,13.2765779,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-04-2020,9,Switzerland,90,34,0,0,3,1,46.8182,8.2275,87,41285,8586550,207.982318,2.179968512,10.48150887,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-03-2020,8,Switzerland,56,14,0,0,2,2,46.8182,8.2275,54,41285,8586550,207.982318,1.356424852,6.521827742,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-02-2020,7,Switzerland,42,15,0,0,0,0,46.8182,8.2275,42,41285,8586550,207.982318,1.017318639,4.891370807,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-01-2020,6,Switzerland,27,9,0,0,0,0,46.8182,8.2275,27,41285,8586550,207.982318,0.653990553,3.144452661,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
02-29-2020,5,Switzerland,18,10,0,0,0,0,0,0,18,41285,8586550,207.982318,0.435993702,2.096301774,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
02-27-2020,3,Switzerland,8,7,0,0,0,0,0,0,8,41285,8586550,207.982318,0.193774979,0.931689677,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
02-28-2020,4,Switzerland,8,0,0,0,0,0,0,0,8,41285,8586550,207.982318,0.193774979,0.931689677,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
02-25-2020,1,Switzerland,1,1,0,0,0,0,0,0,1,41285,8586550,207.982318,0.024221872,0.11646121,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
02-26-2020,2,Switzerland,1,0,0,0,0,0,0,0,1,41285,8586550,207.982318,0.024221872,0.11646121,7.48,1.452,1.526,1.052,0.572,0.263,0.343,66196
03-22-2020,25,San Marino,160,16,20,0,4,0,43.9424,12.4578,136,61,34641,567.8852459,2622.95082,4618.804307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-20-2020,23,San Marino,144,25,14,3,4,0,43.9424,12.4578,126,61,34641,567.8852459,2360.655738,4156.923876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-21-2020,24,San Marino,144,0,20,6,4,0,43.9424,12.4578,120,61,34641,567.8852459,2360.655738,4156.923876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-18-2020,21,San Marino,119,10,11,4,4,0,43.9424,12.4578,104,61,34641,567.8852459,1950.819672,3435.235703,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-19-2020,22,San Marino,119,0,11,0,4,0,43.9424,12.4578,104,61,34641,567.8852459,1950.819672,3435.235703,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-16-2020,19,San Marino,109,8,7,2,4,0,43.9424,12.4578,98,61,34641,567.8852459,1786.885246,3146.560434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-17-2020,20,San Marino,109,0,7,0,4,0,43.9424,12.4578,98,61,34641,567.8852459,1786.885246,3146.560434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-15-2020,18,San Marino,101,21,5,0,4,0,43.9424,12.4578,92,61,34641,567.8852459,1655.737705,2915.620219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-13-2020,16,San Marino,80,11,5,2,0,0,43.9424,12.4578,75,61,34641,567.8852459,1311.47541,2309.402154,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-14-2020,17,San Marino,80,0,5,0,4,4,43.9424,12.4578,71,61,34641,567.8852459,1311.47541,2309.402154,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-12-2020,15,San Marino,69,7,3,1,0,0,43.9424,12.4578,66,61,34641,567.8852459,1131.147541,1991.859357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-11-2020,14,San Marino,62,11,2,0,0,0,43.9424,12.4578,60,61,34641,567.8852459,1016.393443,1789.786669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-10-2020,13,San Marino,51,15,2,1,0,0,43.9424,12.4578,49,61,34641,567.8852459,836.0655738,1472.243873,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-08-2020,11,San Marino,36,13,1,0,0,0,43.9424,12.4578,35,61,34641,567.8852459,590.1639344,1039.230969,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-09-2020,12,San Marino,36,0,1,0,0,0,43.9424,12.4578,35,61,34641,567.8852459,590.1639344,1039.230969,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-07-2020,10,San Marino,23,2,1,0,0,0,43.9424,12.4578,22,61,34641,567.8852459,377.0491803,663.9531191,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-05-2020,8,San Marino,21,5,1,0,0,0,43.9424,12.4578,20,61,34641,567.8852459,344.2622951,606.2180653,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-06-2020,9,San Marino,21,0,1,0,0,0,43.9424,12.4578,20,61,34641,567.8852459,344.2622951,606.2180653,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-04-2020,7,San Marino,16,6,1,0,0,0,43.9424,12.4578,15,61,34641,567.8852459,262.295082,461.8804307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-03-2020,6,San Marino,10,2,1,1,0,0,43.9424,12.4578,9,61,34641,567.8852459,163.9344262,288.6752692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-02-2020,5,San Marino,8,7,0,0,0,0,43.9424,12.4578,8,61,34641,567.8852459,131.147541,230.9402154,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
02-27-2020,1,San Marino,1,1,0,0,0,0,0,0,1,61,34641,567.8852459,16.39344262,28.86752692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
02-28-2020,2,San Marino,1,0,0,0,0,0,0,0,1,61,34641,567.8852459,16.39344262,28.86752692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
02-29-2020,3,San Marino,1,0,0,0,0,0,0,0,1,61,34641,567.8852459,16.39344262,28.86752692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-01-2020,4,San Marino,1,0,0,0,0,0,43.9424,12.4578,1,61,34641,567.8852459,16.39344262,28.86752692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61575
03-22-2020,25,Netherlands,4216,576,180,43,2,0,94.8658,-196.7218,4034,41526,17447531,420.1592015,101.5267543,241.638774,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-21-2020,24,Netherlands,3640,637,137,30,2,0,94.8658,-196.7218,3501,41526,17447531,420.1592015,87.65592641,208.625507,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-20-2020,23,Netherlands,3003,538,107,30,2,0,94.8658,-196.7218,2894,41526,17447531,420.1592015,72.31613929,172.1160432,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-19-2020,22,Netherlands,2465,409,77,19,2,0,76.8208,-133.7345,2386,41526,17447531,420.1592015,59.36040071,141.2807348,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-18-2020,21,Netherlands,2056,348,58,15,2,0,76.8208,-133.7345,1996,41526,17447531,420.1592015,49.51114964,117.8390226,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-17-2020,20,Netherlands,1708,294,43,19,2,0,64.3022,-63.6987,1663,41526,17447531,420.1592015,41.13085778,97.89350711,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-16-2020,19,Netherlands,1414,279,24,4,2,0,64.3022,-63.6987,1388,41526,17447531,420.1592015,34.05095603,81.04298539,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-15-2020,18,Netherlands,1135,176,20,8,2,0,52.1326,5.2913,1113,41526,17447531,420.1592015,27.33227376,65.05218417,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-14-2020,17,Netherlands,959,155,12,2,2,2,52.1326,5.2913,945,41526,17447531,420.1592015,23.09396523,54.96479702,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-13-2020,16,Netherlands,804,301,10,5,0,0,52.1326,5.2913,794,41526,17447531,420.1592015,19.36136396,46.08101857,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-11-2020,14,Netherlands,503,121,5,1,0,0,52.1326,5.2913,498,41526,17447531,420.1592015,12.11289313,28.82929396,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-12-2020,15,Netherlands,503,0,5,0,0,0,52.1326,5.2913,498,41526,17447531,420.1592015,12.11289313,28.82929396,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-10-2020,13,Netherlands,382,61,4,1,0,0,52.1326,5.2913,378,41526,17447531,420.1592015,9.199056013,21.89421529,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-09-2020,12,Netherlands,321,56,3,0,0,0,52.1326,5.2913,318,41526,17447531,420.1592015,7.730096807,18.39801861,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-08-2020,11,Netherlands,265,77,3,2,0,0,52.1326,5.2913,262,41526,17447531,420.1592015,6.381544093,15.18839542,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-07-2020,10,Netherlands,188,60,1,0,0,0,52.1326,5.2913,187,41526,17447531,420.1592015,4.527284111,10.77516355,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-06-2020,9,Netherlands,128,46,1,1,0,0,52.1326,5.2913,127,41526,17447531,420.1592015,3.082406203,7.336281563,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-05-2020,8,Netherlands,82,44,0,0,0,0,52.1326,5.2913,82,41526,17447531,420.1592015,1.974666474,4.699805376,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-04-2020,7,Netherlands,38,14,0,0,0,0,52.1326,5.2913,38,41526,17447531,420.1592015,0.915089342,2.177958589,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-03-2020,6,Netherlands,24,6,0,0,0,0,52.1326,5.2913,24,41526,17447531,420.1592015,0.577951163,1.375552793,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-02-2020,5,Netherlands,18,8,0,0,0,0,52.1326,5.2913,18,41526,17447531,420.1592015,0.433463372,1.031664595,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-01-2020,4,Netherlands,10,4,0,0,0,0,52.1326,5.2913,10,41526,17447531,420.1592015,0.240812985,0.573146997,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
02-29-2020,3,Netherlands,6,5,0,0,0,0,0,0,6,41526,17447531,420.1592015,0.144487791,0.343888198,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
02-27-2020,1,Netherlands,1,1,0,0,0,0,0,0,1,41526,17447531,420.1592015,0.024081298,0.0573147,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
02-28-2020,2,Netherlands,1,0,0,0,0,0,0,0,1,41526,17447531,420.1592015,0.024081298,0.0573147,7.488,1.396,1.522,0.999,0.557,0.322,0.298,58341
03-22-2020,24,Iceland,568,95,1,0,36,14,64.9631,-19.0208,531,102775,360390,3.50659207,5.526635855,1576.070368,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-21-2020,23,Iceland,473,64,1,1,22,17,64.9631,-19.0208,450,102775,360390,3.50659207,4.602286548,1312.46705,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-20-2020,22,Iceland,409,79,0,-1,5,0,64.9631,-19.0208,404,102775,360390,3.50659207,3.979567015,1134.881656,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-19-2020,21,Iceland,330,80,1,0,5,0,64.9631,-19.0208,324,102775,360390,3.50659207,3.210897592,915.6746858,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-18-2020,20,Iceland,250,30,1,0,5,5,64.9631,-19.0208,244,102775,360390,3.50659207,2.432498176,693.6929438,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-17-2020,19,Iceland,220,40,1,1,0,0,64.9631,-19.0208,219,102775,360390,3.50659207,2.140598395,610.4497905,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-16-2020,18,Iceland,180,9,0,-5,0,-8,64.9631,-19.0208,180,102775,360390,3.50659207,1.751398686,499.4589195,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-15-2020,17,Iceland,171,15,5,5,8,7,64.9631,-19.0208,158,102775,360390,3.50659207,1.663828752,474.4859735,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-14-2020,16,Iceland,156,22,0,0,1,0,64.9631,-19.0208,155,102775,360390,3.50659207,1.517878862,432.8643969,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-13-2020,15,Iceland,134,31,0,0,1,0,64.9631,-19.0208,133,102775,360390,3.50659207,1.303819022,371.8194179,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-12-2020,14,Iceland,103,18,0,0,1,0,64.9631,-19.0208,102,102775,360390,3.50659207,1.002189248,285.8014928,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-11-2020,13,Iceland,85,16,0,0,1,0,64.9631,-19.0208,84,102775,360390,3.50659207,0.82704938,235.8556009,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-10-2020,12,Iceland,69,11,0,0,1,1,64.9631,-19.0208,68,102775,360390,3.50659207,0.671369496,191.4592525,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-09-2020,11,Iceland,58,8,0,0,0,0,64.9631,-19.0208,58,102775,360390,3.50659207,0.564339577,160.936763,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-07-2020,9,Iceland,50,7,0,0,0,0,64.9631,-19.0208,50,102775,360390,3.50659207,0.486499635,138.7385888,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-08-2020,10,Iceland,50,0,0,0,0,0,64.9631,-19.0208,50,102775,360390,3.50659207,0.486499635,138.7385888,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-06-2020,8,Iceland,43,9,0,0,0,0,64.9631,-19.0208,43,102775,360390,3.50659207,0.418389686,119.3151863,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
